"StageGroup","Abundance","Biomass","Parameter","SensitivityIncrement","TemperatureFactor","Increment"
"S1_GAMM",36.5555498463303,106.404537859509,"TempSurvival_HYOS",0.000999999999999999,1,0.000999999999999999
"S2_GAMM",18.2979603627925,192.019175222671,"TempSurvival_HYOS",0.000999999999999999,1,0.000999999999999999
"S3_GAMM",5.35395447178356,109.683398624591,"TempSurvival_HYOS",0.000999999999999999,1,0.000999999999999999
"S1_HYOS",49.1475947567949,397.514910813056,"TempSurvival_BAET",0.000999999999999999,1,0.000999999999999999
"S2_HYOS",13.5911637731248,198.420925082913,"TempSurvival_BAET",0.000999999999999999,1,0.000999999999999999
"S3_HYOS",0.774545923869565,10.7152858895923,"TempSurvival_BAET",0.000999999999999999,1,0.000999999999999999
"S1_BAET",54.2771533874796,1.21060703394884,"TempSurvival_BAET",0.000999999999999999,1,0.000999999999999999
"S2_BAET",9.39298436889958,1.48406829720728,"TempSurvival_BAET",0.000999999999999999,1,0.000999999999999999
"S3_BAET",2.29242961112419,0.295257428044355,"TempSurvival_BAET",0.000999999999999999,1,0.000999999999999999
"S1_NZMS",18753.8482162624,1673.97300447521,"TempSurvival_BAET",0.000999999999999999,1,0.000999999999999999
"S2_NZMS",7495.70519684092,3376.69647033971,"TempSurvival_BAET",0.000999999999999999,1,0.000999999999999999
"S3_NZMS",4283.2127517127,3785.99603034568,"TempSurvival_BAET",0.000999999999999999,1,0.000999999999999999
"S1_CHIR",51.6700344635175,8.50640446386295,"TempSurvival_BAET",0.000999999999999999,1,0.000999999999999999
"S2_CHIR",9.72468519996583,9.19946831836212,"TempSurvival_BAET",0.000999999999999999,1,0.000999999999999999
"S3_CHIR",4.47355717183329,3.90979109950137,"TempSurvival_BAET",0.000999999999999999,1,0.000999999999999999
"S1_GAMM",36.5571639892006,106.409236246673,"TempSurvival_BAET",0.000999999999999999,1,0.000999999999999999
"S2_GAMM",18.30427047045,192.085393623188,"TempSurvival_BAET",0.000999999999999999,1,0.000999999999999999
"S3_GAMM",5.35516108540118,109.70811782665,"TempSurvival_BAET",0.000999999999999999,1,0.000999999999999999
"S1_HYOS",49.2333761489955,398.453360706699,"TempSurvival_CHIR",0.000999999999999999,1,0.000999999999999999
"S2_HYOS",13.6329966793232,199.063145705254,"TempSurvival_CHIR",0.000999999999999999,1,0.000999999999999999
"S3_HYOS",0.767119341128376,10.6078525680666,"TempSurvival_CHIR",0.000999999999999999,1,0.000999999999999999
"S1_BAET",54.493389543699,1.21867947800054,"TempSurvival_CHIR",0.000999999999999999,1,0.000999999999999999
"S2_BAET",9.40856176305945,1.48827908894168,"TempSurvival_CHIR",0.000999999999999999,1,0.000999999999999999
"S3_BAET",2.27718390886458,0.293408744853342,"TempSurvival_CHIR",0.000999999999999999,1,0.000999999999999999
"S1_NZMS",18748.16740019,1673.46593346563,"TempSurvival_CHIR",0.000999999999999999,1,0.000999999999999999
"S2_NZMS",7494.21485394698,3376.0250944708,"TempSurvival_CHIR",0.000999999999999999,1,0.000999999999999999
"S3_NZMS",4282.22374169537,3785.12182954908,"TempSurvival_CHIR",0.000999999999999999,1,0.000999999999999999
"S1_CHIR",51.6645991791821,8.50429420727903,"TempSurvival_CHIR",0.000999999999999999,1,0.000999999999999999
"S2_CHIR",9.72535560866698,9.20108940997348,"TempSurvival_CHIR",0.000999999999999999,1,0.000999999999999999
"S3_CHIR",4.47495305514686,3.91342677545846,"TempSurvival_CHIR",0.000999999999999999,1,0.000999999999999999
"S1_GAMM",36.555911435914,106.40559036105,"TempSurvival_CHIR",0.000999999999999999,1,0.000999999999999999
"S2_GAMM",18.2989295943519,192.02934635874,"TempSurvival_CHIR",0.000999999999999999,1,0.000999999999999999
"S3_GAMM",5.35414493093185,109.68730045207,"TempSurvival_CHIR",0.000999999999999999,1,0.000999999999999999
"S1_HYOS",49.2105701250432,398.202993136117,"TempSurvival_NZMS",0.000999999999999999,1,0.000999999999999999
"S2_HYOS",13.6218350914366,198.891867619036,"TempSurvival_NZMS",0.000999999999999999,1,0.000999999999999999
"S3_HYOS",0.769170793862633,10.6372398265082,"TempSurvival_NZMS",0.000999999999999999,1,0.000999999999999999
"S1_BAET",54.435980726558,1.21653157416883,"TempSurvival_NZMS",0.000999999999999999,1,0.000999999999999999
"S2_BAET",9.40443256663339,1.48716078259318,"TempSurvival_NZMS",0.000999999999999999,1,0.000999999999999999
"S3_BAET",2.28128716278476,0.293907142234946,"TempSurvival_NZMS",0.000999999999999999,1,0.000999999999999999
"S1_NZMS",18749.716511015,1673.60420747062,"TempSurvival_NZMS",0.000999999999999999,1,0.000999999999999999
"S2_NZMS",7494.61482641089,3376.20527573083,"TempSurvival_NZMS",0.000999999999999999,1,0.000999999999999999
"S3_NZMS",4282.48680836808,3785.35435812898,"TempSurvival_NZMS",0.000999999999999999,1,0.000999999999999999
"S1_CHIR",51.6659799545107,8.50483957157588,"TempSurvival_NZMS",0.000999999999999999,1,0.000999999999999999
"S2_CHIR",9.72517853599632,9.20065701556611,"TempSurvival_NZMS",0.000999999999999999,1,0.000999999999999999
"S3_CHIR",4.47457126308305,3.91244594565337,"TempSurvival_NZMS",0.000999999999999999,1,0.000999999999999999
"S1_GAMM",36.5558640308247,106.405452376075,"TempSurvival_NZMS",0.000999999999999999,1,0.000999999999999999
"S2_GAMM",18.3004923935174,192.045746405568,"TempSurvival_NZMS",0.000999999999999999,1,0.000999999999999999
"S3_GAMM",5.35443605941302,109.693264634511,"TempSurvival_NZMS",0.000999999999999999,1,0.000999999999999999
"S1_HYOS",49.2368581738294,398.490301428498,"TempSurvival_GAMM",0.000999999999999999,1,0.000999999999999999
"S2_HYOS",13.6346142813495,199.088172198183,"TempSurvival_GAMM",0.000999999999999999,1,0.000999999999999999
"S3_HYOS",0.766805652586176,10.6033968733476,"TempSurvival_GAMM",0.000999999999999999,1,0.000999999999999999
"S1_BAET",54.5027701096,1.21902435473706,"TempSurvival_GAMM",0.000999999999999999,1,0.000999999999999999
"S2_BAET",9.40923663626845,1.4884632840495,"TempSurvival_GAMM",0.000999999999999999,1,0.000999999999999999
"S3_BAET",2.27657756101122,0.293335492808686,"TempSurvival_GAMM",0.000999999999999999,1,0.000999999999999999
"S1_NZMS",18747.960651212,1673.4474790021,"TempSurvival_GAMM",0.000999999999999999,1,0.000999999999999999
"S2_NZMS",7494.15760863468,3375.99930636429,"TempSurvival_GAMM",0.000999999999999999,1,0.000999999999999999
"S3_NZMS",4282.18510725276,3785.08767998546,"TempSurvival_GAMM",0.000999999999999999,1,0.000999999999999999
"S1_CHIR",51.6643497851781,8.50420085253517,"TempSurvival_GAMM",0.000999999999999999,1,0.000999999999999999
"S2_CHIR",9.72538139361703,9.20115175965085,"TempSurvival_GAMM",0.000999999999999999,1,0.000999999999999999
"S3_CHIR",4.47500674296659,3.91356660914914,"TempSurvival_GAMM",0.000999999999999999,1,0.000999999999999999
"S1_GAMM",36.5556401857732,106.404800816207,"TempSurvival_GAMM",0.000999999999999999,1,0.000999999999999999
"S2_GAMM",18.2987977891389,192.027963192103,"TempSurvival_GAMM",0.000999999999999999,1,0.000999999999999999
"S3_GAMM",5.35410021351299,109.686384351923,"TempSurvival_GAMM",0.000999999999999999,1,0.000999999999999999
"S1_HYOS",49.2004817048606,398.093100350817,"TempSurvival_HYOS",0.002,1,0.002
"S2_HYOS",13.6168535984556,198.815675528922,"TempSurvival_HYOS",0.002,1,0.002
"S3_HYOS",0.769935022060603,10.6487234740233,"TempSurvival_HYOS",0.002,1,0.002
"S1_BAET",54.4103495465032,1.21557673660474,"TempSurvival_HYOS",0.002,1,0.002
"S2_BAET",9.40258383101534,1.48666185281621,"TempSurvival_HYOS",0.002,1,0.002
"S3_BAET",2.28305862206187,0.294121172428004,"TempSurvival_HYOS",0.002,1,0.002
"S1_NZMS",18750.3500402943,1673.66075644654,"TempSurvival_HYOS",0.002,1,0.002
"S2_NZMS",7494.78721585876,3376.2829344467,"TempSurvival_HYOS",0.002,1,0.002
"S3_NZMS",4282.60557191171,3785.45933500751,"TempSurvival_HYOS",0.002,1,0.002
"S1_CHIR",51.6666654766211,8.50509832441075,"TempSurvival_HYOS",0.002,1,0.002
"S2_CHIR",9.72509775916654,9.20046591319987,"TempSurvival_HYOS",0.002,1,0.002
"S3_CHIR",4.47441617694933,3.91202843855191,"TempSurvival_HYOS",0.002,1,0.002
"S1_GAMM",36.5562605884235,106.406606661217,"TempSurvival_HYOS",0.002,1,0.002
"S2_GAMM",18.3010463778608,192.051559928747,"TempSurvival_HYOS",0.002,1,0.002
"S3_GAMM",5.35452495879644,109.69508586526,"TempSurvival_HYOS",0.002,1,0.002
"S1_HYOS",49.2436805180821,398.565089315029,"TempSurvival_BAET",0.002,1,0.002
"S2_HYOS",13.6379332609624,199.139244013532,"TempSurvival_BAET",0.002,1,0.002
"S3_HYOS",0.766272048755261,10.5954325957922,"TempSurvival_BAET",0.002,1,0.002
"S1_BAET",54.51934883639,1.2196393173411,"TempSurvival_BAET",0.002,1,0.002
"S2_BAET",9.41044310964817,1.48878239562538,"TempSurvival_BAET",0.002,1,0.002
"S3_BAET",2.27541554817628,0.293195451563394,"TempSurvival_BAET",0.002,1,0.002
"S1_NZMS",18747.5251962623,1673.40861018851,"TempSurvival_BAET",0.002,1,0.002
"S2_NZMS",7494.03941952296,3375.94606404141,"TempSurvival_BAET",0.002,1,0.002
"S3_NZMS",4282.10693585337,3785.01858311241,"TempSurvival_BAET",0.002,1,0.002
"S1_CHIR",51.6638414282534,8.5040143399734,"TempSurvival_BAET",0.002,1,0.002
"S2_CHIR",9.72543809648659,9.2012825390068,"TempSurvival_BAET",0.002,1,0.002
"S3_CHIR",4.4751051526178,3.91384328557464,"TempSurvival_BAET",0.002,1,0.002
"S1_GAMM",36.5553024731741,106.403817814906,"TempSurvival_BAET",0.002,1,0.002
"S2_GAMM",18.2984597263722,192.024415554424,"TempSurvival_BAET",0.002,1,0.002
"S3_GAMM",5.35403603135758,109.685069488868,"TempSurvival_BAET",0.002,1,0.002
"S1_HYOS",49.2334733982763,398.453858328721,"TempSurvival_CHIR",0.002,1,0.002
"S2_HYOS",13.6329385180541,199.062563332616,"TempSurvival_CHIR",0.002,1,0.002
"S3_HYOS",0.76710857749071,10.6077408530663,"TempSurvival_CHIR",0.002,1,0.002
"S1_BAET",54.4939274953813,1.21869916723634,"TempSurvival_CHIR",0.002,1,0.002
"S2_BAET",9.4086131828023,1.4882908065653,"TempSurvival_CHIR",0.002,1,0.002
"S3_BAET",2.27721537062142,0.293412797614606,"TempSurvival_CHIR",0.002,1,0.002
"S1_NZMS",18748.1730376835,1673.46643666966,"TempSurvival_CHIR",0.002,1,0.002
"S2_NZMS",7494.21339657566,3376.02443794811,"TempSurvival_CHIR",0.002,1,0.002
"S3_NZMS",4282.22545263903,3785.12334187785,"TempSurvival_CHIR",0.002,1,0.002
"S1_CHIR",51.664595203397,8.50429300586471,"TempSurvival_CHIR",0.002,1,0.002
"S2_CHIR",9.72535560866698,9.20108940997349,"TempSurvival_CHIR",0.002,1,0.002
"S3_CHIR",4.47495305514685,3.91342677545847,"TempSurvival_CHIR",0.002,1,0.002
"S1_GAMM",36.5557686390935,106.405174713364,"TempSurvival_CHIR",0.002,1,0.002
"S2_GAMM",18.2990191310022,192.030285958203,"TempSurvival_CHIR",0.002,1,0.002
"S3_GAMM",5.35414202484514,109.687240916736,"TempSurvival_CHIR",0.002,1,0.002
"S1_HYOS",49.2269073824728,398.381790313245,"TempSurvival_NZMS",0.002,1,0.002
"S2_HYOS",13.629766762116,199.013677931883,"TempSurvival_NZMS",0.002,1,0.002
"S3_HYOS",0.767744582567316,10.6166781730199,"TempSurvival_NZMS",0.002,1,0.002
"S1_BAET",54.4770776912112,1.21807016033707,"TempSurvival_NZMS",0.002,1,0.002
"S2_BAET",9.40738961571423,1.48796331848563,"TempSurvival_NZMS",0.002,1,0.002
"S3_BAET",2.27839115557148,0.293555386151549,"TempSurvival_NZMS",0.002,1,0.002
"S1_NZMS",18748.6264464163,1673.50690804225,"TempSurvival_NZMS",0.002,1,0.002
"S2_NZMS",7494.33093900202,3376.07738894948,"TempSurvival_NZMS",0.002,1,0.002
"S3_NZMS",4282.29887194318,3785.18823830261,"TempSurvival_NZMS",0.002,1,0.002
"S1_CHIR",51.6650004076906,8.50445134135805,"TempSurvival_NZMS",0.002,1,0.002
"S2_CHIR",9.72530403876689,9.20096471061877,"TempSurvival_NZMS",0.002,1,0.002
"S3_CHIR",4.47484567950735,3.91314710807717,"TempSurvival_NZMS",0.002,1,0.002
"S1_GAMM",36.5557177974621,106.405026725431,"TempSurvival_NZMS",0.002,1,0.002
"S2_GAMM",18.2994671960695,192.034987962305,"TempSurvival_NZMS",0.002,1,0.002
"S3_GAMM",5.35423671484081,109.689180776441,"TempSurvival_NZMS",0.002,1,0.002
"S1_HYOS",49.2169557425861,398.273236843897,"TempSurvival_GAMM",0.002,1,0.002
"S2_HYOS",13.6249618590554,198.93976005586,"TempSurvival_GAMM",0.002,1,0.002
"S3_HYOS",0.76860064430449,10.6290704396124,"TempSurvival_GAMM",0.002,1,0.002
"S1_BAET",54.4520265730479,1.21713684202195,"TempSurvival_GAMM",0.002,1,0.002
"S2_BAET",9.40558626086781,1.48747538044329,"TempSurvival_GAMM",0.002,1,0.002
"S3_BAET",2.28015162411936,0.293768821006429,"TempSurvival_GAMM",0.002,1,0.002
"S1_NZMS",18749.2753510297,1673.56482942419,"TempSurvival_GAMM",0.002,1,0.002
"S2_NZMS",7494.50264424162,3376.15473944037,"TempSurvival_GAMM",0.002,1,0.002
"S3_NZMS",4282.41287584026,3785.28900805812,"TempSurvival_GAMM",0.002,1,0.002
"S1_CHIR",51.6656420921542,8.50469932936868,"TempSurvival_GAMM",0.002,1,0.002
"S2_CHIR",9.72522668391676,9.20077766158668,"TempSurvival_GAMM",0.002,1,0.002
"S3_CHIR",4.47468461604809,3.9127276070052,"TempSurvival_GAMM",0.002,1,0.002
"S1_GAMM",36.5559035816289,106.405567499089,"TempSurvival_GAMM",0.002,1,0.002
"S2_GAMM",18.300068122089,192.041294092407,"TempSurvival_GAMM",0.002,1,0.002
"S3_GAMM",5.35435978517006,109.691702047784,"TempSurvival_GAMM",0.002,1,0.002
"S1_HYOS",49.2037384497824,398.129220481018,"TempSurvival_HYOS",0.003,1,0.003
"S2_HYOS",13.618638712846,198.842383937516,"TempSurvival_HYOS",0.003,1,0.003
"S3_HYOS",0.769711036519961,10.6452236536207,"TempSurvival_HYOS",0.003,1,0.003
"S1_BAET",54.4188323115869,1.21589428194856,"TempSurvival_HYOS",0.003,1,0.003
"S2_BAET",9.40318605310857,1.48682604711689,"TempSurvival_HYOS",0.003,1,0.003
"S3_BAET",2.28243415542697,0.294045683596615,"TempSurvival_HYOS",0.003,1,0.003
"S1_NZMS",18750.1351664648,1673.64157675682,"TempSurvival_HYOS",0.003,1,0.003
"S2_NZMS",7494.73118456926,3376.25769323823,"TempSurvival_HYOS",0.003,1,0.003
"S3_NZMS",4282.56299399657,3785.42169974934,"TempSurvival_HYOS",0.003,1,0.003
"S1_CHIR",51.6664429977008,8.50501438396268,"TempSurvival_HYOS",0.003,1,0.003
"S2_CHIR",9.72512525510641,9.20053028954431,"TempSurvival_HYOS",0.003,1,0.003
"S3_CHIR",4.47446687610632,3.91216727525731,"TempSurvival_HYOS",0.003,1,0.003
"S1_GAMM",36.5562335896372,106.406528074152,"TempSurvival_HYOS",0.003,1,0.003
"S2_GAMM",18.3007794232144,192.048758501156,"TempSurvival_HYOS",0.003,1,0.003
"S3_GAMM",5.35451370134857,109.694855240373,"TempSurvival_HYOS",0.003,1,0.003
"S1_HYOS",49.2104742044493,398.202024715869,"TempSurvival_BAET",0.003,1,0.003
"S2_HYOS",13.6217665162489,198.890888567091,"TempSurvival_BAET",0.003,1,0.003
"S3_HYOS",0.769149382061925,10.6370571013608,"TempSurvival_BAET",0.003,1,0.003
"S1_BAET",54.4354822778346,1.21651438034737,"TempSurvival_BAET",0.003,1,0.003
"S2_BAET",9.40439408568933,1.48715201239789,"TempSurvival_BAET",0.003,1,0.003
"S3_BAET",2.2813042246847,0.293908847495932,"TempSurvival_BAET",0.003,1,0.003
"S1_NZMS",18749.7121991976,1673.60382259677,"TempSurvival_BAET",0.003,1,0.003
"S2_NZMS",7494.61537372434,3376.20552228687,"TempSurvival_BAET",0.003,1,0.003
"S3_NZMS",4282.48870977653,3785.35603881245,"TempSurvival_BAET",0.003,1,0.003
"S1_CHIR",51.6660169092086,8.50484968831581,"TempSurvival_BAET",0.003,1,0.003
"S2_CHIR",9.7251768250065,9.20065498889903,"TempSurvival_BAET",0.003,1,0.003
"S3_CHIR",4.47457425174582,3.91244694263864,"TempSurvival_BAET",0.003,1,0.003
"S1_GAMM",36.5559839998426,106.40580157744,"TempSurvival_BAET",0.003,1,0.003
"S2_GAMM",18.3004683544268,192.045494138853,"TempSurvival_BAET",0.003,1,0.003
"S3_GAMM",5.3544269933369,109.693078903003,"TempSurvival_BAET",0.003,1,0.003
"S1_HYOS",49.1673239488741,397.731174935194,"TempSurvival_CHIR",0.003,1,0.003
"S2_HYOS",13.600843825894,198.569359691042,"TempSurvival_CHIR",0.003,1,0.003
"S3_HYOS",0.772831828209846,10.6904960589761,"TempSurvival_CHIR",0.003,1,0.003
"S1_BAET",54.3267118981444,1.21245809249667,"TempSurvival_CHIR",0.003,1,0.003
"S2_BAET",9.39655019635813,1.48503258573127,"TempSurvival_CHIR",0.003,1,0.003
"S3_BAET",2.28890350277544,0.294829729090071,"TempSurvival_CHIR",0.003,1,0.003
"S1_NZMS",18752.5312381916,1673.85545069571,"TempSurvival_CHIR",0.003,1,0.003
"S2_NZMS",7495.36154893514,3376.54166240103,"TempSurvival_CHIR",0.003,1,0.003
"S3_NZMS",4282.98405537049,3785.79388221672,"TempSurvival_CHIR",0.003,1,0.003
"S1_CHIR",51.6687885402952,8.50591998781326,"TempSurvival_CHIR",0.003,1,0.003
"S2_CHIR",9.7248399096661,9.19984241642626,"TempSurvival_CHIR",0.003,1,0.003
"S3_CHIR",4.47387929875181,3.91063010164537,"TempSurvival_CHIR",0.003,1,0.003
"S1_GAMM",36.5569579449785,106.408636500797,"TempSurvival_CHIR",0.003,1,0.003
"S2_GAMM",18.3029955669097,192.072014759019,"TempSurvival_CHIR",0.003,1,0.003
"S3_GAMM",5.35492955887425,109.703374675307,"TempSurvival_CHIR",0.003,1,0.003
"S1_HYOS",49.2764019062031,398.923399289568,"TempSurvival_NZMS",0.003,1,0.003
"S2_HYOS",13.6539002262942,199.38422931799,"TempSurvival_NZMS",0.003,1,0.003
"S3_HYOS",0.763449623394756,10.5545649874376,"TempSurvival_NZMS",0.003,1,0.003
"S1_BAET",54.6018273749618,1.22272703026064,"TempSurvival_NZMS",0.003,1,0.003
"S2_BAET",9.41637518573059,1.49039166795594,"TempSurvival_NZMS",0.003,1,0.003
"S3_BAET",2.26957985291663,0.292486859730381,"TempSurvival_NZMS",0.003,1,0.003
"S1_NZMS",18745.3429413687,1673.2138215916,"TempSurvival_NZMS",0.003,1,0.003
"S2_NZMS",7493.47156503141,3375.69025458693,"TempSurvival_NZMS",0.003,1,0.003
"S3_NZMS",4281.72798924929,3784.68362652212,"TempSurvival_NZMS",0.003,1,0.003
"S1_CHIR",51.6618534103507,8.50323040178395,"TempSurvival_NZMS",0.003,1,0.003
"S2_CHIR",9.72569081301755,9.20189995577918,"TempSurvival_NZMS",0.003,1,0.003
"S3_CHIR",4.47565099680362,3.91524461343698,"TempSurvival_NZMS",0.003,1,0.003
"S1_GAMM",36.5549862508438,106.402897366683,"TempSurvival_NZMS",0.003,1,0.003
"S2_GAMM",18.2963755106612,192.002543751563,"TempSurvival_NZMS",0.003,1,0.003
"S3_GAMM",5.35364653532117,109.677090106665,"TempSurvival_NZMS",0.003,1,0.003
"S1_HYOS",49.2072692581698,398.167467693128,"TempSurvival_GAMM",0.003,1,0.003
"S2_HYOS",13.620274408469,198.867984842874,"TempSurvival_GAMM",0.003,1,0.003
"S3_HYOS",0.769320805728595,10.6399049743277,"TempSurvival_GAMM",0.003,1,0.003
"S1_BAET",54.4276513566166,1.21621206942163,"TempSurvival_GAMM",0.003,1,0.003
"S2_BAET",9.40382194105447,1.48699374587063,"TempSurvival_GAMM",0.003,1,0.003
"S3_BAET",2.28178083830304,0.293966933788622,"TempSurvival_GAMM",0.003,1,0.003
"S1_NZMS",18749.9040440464,1673.62094671414,"TempSurvival_GAMM",0.003,1,0.003
"S2_NZMS",7494.66857833582,3376.22949012166,"TempSurvival_GAMM",0.003,1,0.003
"S3_NZMS",4282.52563420526,3785.38867686913,"TempSurvival_GAMM",0.003,1,0.003
"S1_CHIR",51.6661357121025,8.50490552352108,"TempSurvival_GAMM",0.003,1,0.003
"S2_CHIR",9.7251544620361,9.20059669255581,"TempSurvival_GAMM",0.003,1,0.003
"S3_CHIR",4.47451458660052,3.91230511497745,"TempSurvival_GAMM",0.003,1,0.003
"S1_GAMM",36.5562590326847,106.40660213283,"TempSurvival_GAMM",0.003,1,0.003
"S2_GAMM",18.3005031301893,192.045859076425,"TempSurvival_GAMM",0.003,1,0.003
"S3_GAMM",5.35443671694333,109.693278104958,"TempSurvival_GAMM",0.003,1,0.003
"S1_HYOS",49.2501403335941,398.635510873242,"TempSurvival_HYOS",0.004,1,0.004
"S2_HYOS",13.6410327358092,199.186819163736,"TempSurvival_HYOS",0.004,1,0.004
"S3_HYOS",0.765757143631419,10.5878571634539,"TempSurvival_HYOS",0.004,1,0.004
"S1_BAET",54.5353719081721,1.22024584072564,"TempSurvival_HYOS",0.004,1,0.004
"S2_BAET",9.41160288507377,1.48909929266162,"TempSurvival_HYOS",0.004,1,0.004
"S3_BAET",2.27433432980315,0.293063942695598,"TempSurvival_HYOS",0.004,1,0.004
"S1_NZMS",18747.1027757545,1673.37090483234,"TempSurvival_HYOS",0.004,1,0.004
"S2_NZMS",7493.92698516484,3375.89541414387,"TempSurvival_HYOS",0.004,1,0.004
"S3_NZMS",4282.03324713592,3784.95344854919,"TempSurvival_HYOS",0.004,1,0.004
"S1_CHIR",51.6635192862004,8.50387904878508,"TempSurvival_HYOS",0.004,1,0.004
"S2_CHIR",9.72548624440701,9.20140318502736,"TempSurvival_HYOS",0.004,1,0.004
"S3_CHIR",4.47521850558283,3.91412494692649,"TempSurvival_HYOS",0.004,1,0.004
"S1_GAMM",36.5551573236364,106.403395319019,"TempSurvival_HYOS",0.004,1,0.004
"S2_GAMM",18.2981482367271,192.021146775634,"TempSurvival_HYOS",0.004,1,0.004
"S3_GAMM",5.35397382665407,109.683795136736,"TempSurvival_HYOS",0.004,1,0.004
"S1_HYOS",49.217127222033,398.27465424837,"TempSurvival_BAET",0.004,1,0.004
"S2_HYOS",13.6249659511828,198.940273996194,"TempSurvival_BAET",0.004,1,0.004
"S3_HYOS",0.768479399034941,10.6277216831735,"TempSurvival_BAET",0.004,1,0.004
"S1_BAET",54.4526283136581,1.217149246412,"TempSurvival_BAET",0.004,1,0.004
"S2_BAET",9.4056254789967,1.48748439457918,"TempSurvival_BAET",0.004,1,0.004
"S3_BAET",2.28007252188237,0.293759409169888,"TempSurvival_BAET",0.004,1,0.004
"S1_NZMS",18749.2602367592,1673.56348032076,"TempSurvival_BAET",0.004,1,0.004
"S2_NZMS",7494.49879020567,3376.15300325821,"TempSurvival_BAET",0.004,1,0.004
"S3_NZMS",4282.4138440851,3785.28986390427,"TempSurvival_BAET",0.004,1,0.004
"S1_CHIR",51.6655691418696,8.50467827709489,"TempSurvival_BAET",0.004,1,0.004
"S2_CHIR",9.72522839490659,9.20077968825375,"TempSurvival_BAET",0.004,1,0.004
"S3_CHIR",4.47468162738531,3.91272661001994,"TempSurvival_BAET",0.004,1,0.004
"S1_GAMM",36.5560076954135,106.405870549629,"TempSurvival_BAET",0.004,1,0.004
"S2_GAMM",18.2999856442936,192.040428568712,"TempSurvival_BAET",0.004,1,0.004
"S3_GAMM",5.35431859902357,109.690858290792,"TempSurvival_BAET",0.004,1,0.004
"S1_HYOS",49.236867723194,398.490431602277,"TempSurvival_CHIR",0.004,1,0.004
"S2_HYOS",13.6345709429608,199.087663492807,"TempSurvival_CHIR",0.004,1,0.004
"S3_HYOS",0.766820449466011,10.6035503813245,"TempSurvival_CHIR",0.004,1,0.004
"S1_BAET",54.5023127651269,1.21900934173413,"TempSurvival_CHIR",0.004,1,0.004
"S2_BAET",9.4092124697884,1.48845498352123,"TempSurvival_CHIR",0.004,1,0.004
"S3_BAET",2.27663122196081,0.293342048217947,"TempSurvival_CHIR",0.004,1,0.004
"S1_NZMS",18747.9603276172,1673.44745011796,"TempSurvival_CHIR",0.004,1,0.004
"S2_NZMS",7494.1576663073,3375.99933234489,"TempSurvival_CHIR",0.004,1,0.004
"S3_NZMS",4282.18628619332,3785.08872206871,"TempSurvival_CHIR",0.004,1,0.004
"S1_CHIR",51.6643582054687,8.5042033766638,"TempSurvival_CHIR",0.004,1,0.004
"S2_CHIR",9.72538139361702,9.20115175965085,"TempSurvival_CHIR",0.004,1,0.004
"S3_CHIR",4.4750067429666,3.91356660914913,"TempSurvival_CHIR",0.004,1,0.004
"S1_GAMM",36.5554695883894,106.404304247673,"TempSurvival_CHIR",0.004,1,0.004
"S2_GAMM",18.2988977999363,192.029012707484,"TempSurvival_CHIR",0.004,1,0.004
"S3_GAMM",5.35411015554201,109.686588028577,"TempSurvival_CHIR",0.004,1,0.004
"S1_HYOS",49.2004204205938,398.092554579556,"TempSurvival_NZMS",0.004,1,0.004
"S2_HYOS",13.6169512912169,198.816661208034,"TempSurvival_NZMS",0.004,1,0.004
"S3_HYOS",0.770001173344669,10.6494306891475,"TempSurvival_NZMS",0.004,1,0.004
"S1_BAET",54.4102383887773,1.21557485056835,"TempSurvival_NZMS",0.004,1,0.004
"S2_BAET",9.40256621414022,1.48666073803024,"TempSurvival_NZMS",0.004,1,0.004
"S3_BAET",2.28304997427364,0.29412012151207,"TempSurvival_NZMS",0.004,1,0.004
"S1_NZMS",18750.3606221246,1673.66170098326,"TempSurvival_NZMS",0.004,1,0.004
"S2_NZMS",7494.78963144058,3376.28402262805,"TempSurvival_NZMS",0.004,1,0.004
"S3_NZMS",4282.60244881139,3785.45657445227,"TempSurvival_NZMS",0.004,1,0.004
"S1_CHIR",51.6666797233307,8.50510283908424,"TempSurvival_NZMS",0.004,1,0.004
"S2_CHIR",9.72509775916654,9.20046591319986,"TempSurvival_NZMS",0.004,1,0.004
"S3_CHIR",4.47441617694934,3.91202843855187,"TempSurvival_NZMS",0.004,1,0.004
"S1_GAMM",36.5562417795893,106.406551913161,"TempSurvival_NZMS",0.004,1,0.004
"S2_GAMM",18.3010301825369,192.051389974682,"TempSurvival_NZMS",0.004,1,0.004
"S3_GAMM",5.35454914258261,109.695581304635,"TempSurvival_NZMS",0.004,1,0.004
"S1_HYOS",49.1839487164438,397.912864879603,"TempSurvival_GAMM",0.004,1,0.004
"S2_HYOS",13.6089421333607,198.693622078875,"TempSurvival_GAMM",0.004,1,0.004
"S3_HYOS",0.771501675451163,10.6708142332151,"TempSurvival_GAMM",0.004,1,0.004
"S1_BAET",54.3677941252535,1.2139945189638,"TempSurvival_GAMM",0.004,1,0.004
"S2_BAET",9.39951823770235,1.48583336900634,"TempSurvival_GAMM",0.004,1,0.004
"S3_BAET",2.28604609022342,0.294483684751749,"TempSurvival_GAMM",0.004,1,0.004
"S1_NZMS",18751.4529708849,1673.75920429646,"TempSurvival_GAMM",0.004,1,0.004
"S2_NZMS",7495.07671962828,3376.41335130956,"TempSurvival_GAMM",0.004,1,0.004
"S3_NZMS",4282.79142681106,3785.62361494221,"TempSurvival_GAMM",0.004,1,0.004
