"StageGroup","Abundance","Parameter","SensitivityIncrement"
"S2_CHIR",9.76417578338229,"G2_CHIR",0.000999999999999999
"S3_CHIR",4.43219318840628,"G2_CHIR",0.000999999999999999
"S1_GAMM",36.5589025171682,"G2_CHIR",0.000999999999999999
"S2_GAMM",18.3113651371129,"G2_CHIR",0.000999999999999999
"S3_GAMM",5.35777577605575,"G2_CHIR",0.000999999999999999
"S1_HYOS",6.39101966169608,"G1_HYOS",0.002
"S2_HYOS",120.765522847691,"G1_HYOS",0.002
"S3_HYOS",0.242780567034626,"G1_HYOS",0.002
"S1_BAET",71.7398694413223,"G1_HYOS",0.002
"S2_BAET",10.6877389375872,"G1_HYOS",0.002
"S3_BAET",1.46825245094792,"G1_HYOS",0.002
"S1_NZMS",16237.6327759976,"G1_HYOS",0.002
"S2_NZMS",6616.08157528002,"G1_HYOS",0.002
"S3_NZMS",3748.94640212742,"G1_HYOS",0.002
"S1_CHIR",49.313887259218,"G1_HYOS",0.002
"S2_CHIR",10.0751332402614,"G1_HYOS",0.002
"S3_CHIR",4.4556309302048,"G1_HYOS",0.002
"S1_GAMM",37.049890316113,"G1_HYOS",0.002
"S2_GAMM",16.6928764449396,"G1_HYOS",0.002
"S3_GAMM",4.98663586837442,"G1_HYOS",0.002
"S1_HYOS",49.0198623571161,"G1_BAET",0.002
"S2_HYOS",13.5121746181812,"G1_BAET",0.002
"S3_HYOS",0.792069798210207,"G1_BAET",0.002
"S1_BAET",58.2516534590095,"G1_BAET",0.002
"S2_BAET",11.1634262834441,"G1_BAET",0.002
"S3_BAET",1.82868822765429,"G1_BAET",0.002
"S1_NZMS",18771.382799966,"G1_BAET",0.002
"S2_NZMS",7500.96465539123,"G1_BAET",0.002
"S3_NZMS",4289.84313920176,"G1_BAET",0.002
"S1_CHIR",51.3550695674878,"G1_BAET",0.002
"S2_CHIR",9.76374255062027,"G1_BAET",0.002
"S3_CHIR",4.38229920093315,"G1_BAET",0.002
"S1_GAMM",36.5592586696712,"G1_BAET",0.002
"S2_GAMM",18.311584480172,"G1_BAET",0.002
"S3_GAMM",5.35782007815432,"G1_BAET",0.002
"S1_HYOS",50.4834170146095,"G1_NZMS",0.002
"S2_HYOS",14.340476006462,"G1_NZMS",0.002
"S3_HYOS",0.654122275431407,"G1_NZMS",0.002
"S1_BAET",62.8660164928166,"G1_NZMS",0.002
"S2_BAET",10.1736822633631,"G1_NZMS",0.002
"S3_BAET",1.92133316217118,"G1_NZMS",0.002
"S1_NZMS",17911.3780413538,"G1_NZMS",0.002
"S2_NZMS",7574.52860113111,"G1_NZMS",0.002
"S3_NZMS",4325.52579219554,"G1_NZMS",0.002
"S1_CHIR",50.7322391007163,"G1_NZMS",0.002
"S2_CHIR",9.79563924728875,"G1_NZMS",0.002
"S3_CHIR",4.5040327999001,"G1_NZMS",0.002
"S1_GAMM",35.8593584508181,"G1_NZMS",0.002
"S2_GAMM",17.7831974909821,"G1_NZMS",0.002
"S3_GAMM",5.26029722761737,"G1_NZMS",0.002
"S1_HYOS",49.2829616109188,"G1_GAMM",0.002
"S2_HYOS",13.6085382712799,"G1_GAMM",0.002
"S3_HYOS",0.745372401524951,"G1_GAMM",0.002
"S1_BAET",57.6079402463619,"G1_GAMM",0.002
"S2_BAET",9.71908679137354,"G1_GAMM",0.002
"S3_BAET",2.19040375088144,"G1_GAMM",0.002
"S1_NZMS",18776.5659644285,"G1_GAMM",0.002
"S2_NZMS",7500.88758141691,"G1_GAMM",0.002
"S3_NZMS",4290.2822454479,"G1_GAMM",0.002
"S1_CHIR",51.2729329656257,"G1_GAMM",0.002
"S2_CHIR",9.75863255517312,"G1_GAMM",0.002
"S3_CHIR",4.50808136746483,"G1_GAMM",0.002
"S1_GAMM",36.167621841289,"G1_GAMM",0.002
"S2_GAMM",18.2955312107565,"G1_GAMM",0.002
"S3_GAMM",5.36534863123169,"G1_GAMM",0.002
"S1_HYOS",49.0282430021502,"G1_CHIR",0.002
"S2_HYOS",13.512838553679,"G1_CHIR",0.002
"S3_HYOS",0.792122627088067,"G1_CHIR",0.002
"S1_BAET",55.0054349666438,"G1_CHIR",0.002
"S2_BAET",9.45015181198435,"G1_CHIR",0.002
"S3_BAET",2.27170579595548,"G1_CHIR",0.002
"S1_NZMS",18772.6332388932,"G1_CHIR",0.002
"S2_NZMS",7501.25860648574,"G1_CHIR",0.002
"S3_NZMS",4289.92171640178,"G1_CHIR",0.002
"S1_CHIR",51.3510582205818,"G1_CHIR",0.002
"S2_CHIR",9.78013102600228,"G1_CHIR",0.002
"S3_CHIR",4.38235706522716,"G1_CHIR",0.002
"S1_GAMM",36.5573226110671,"G1_CHIR",0.002
"S2_GAMM",18.3104216155357,"G1_CHIR",0.002
"S3_GAMM",5.35759118542429,"G1_CHIR",0.002
"S1_HYOS",45.5257368379599,"G2_HYOS",0.002
"S2_HYOS",11.7865212781435,"G2_HYOS",0.002
"S3_HYOS",0.978339844110518,"G2_HYOS",0.002
"S1_BAET",58.2124888303466,"G2_HYOS",0.002
"S2_BAET",9.74616791739009,"G2_HYOS",0.002
"S3_BAET",2.59693985177045,"G2_HYOS",0.002
"S1_NZMS",18987.5910403982,"G2_HYOS",0.002
"S2_NZMS",7560.11504946885,"G2_HYOS",0.002
"S3_NZMS",4330.39080372447,"G2_HYOS",0.002
"S1_CHIR",51.525371419186,"G2_HYOS",0.002
"S2_CHIR",9.73709432580894,"G2_HYOS",0.002
"S3_CHIR",4.5155069529022,"G2_HYOS",0.002
"S1_GAMM",35.8205769902998,"G2_HYOS",0.002
"S2_GAMM",18.5478710516892,"G2_HYOS",0.002
"S3_GAMM",5.45973814376775,"G2_HYOS",0.002
"S1_HYOS",49.0466410241147,"G2_BAET",0.002
"S2_HYOS",13.5141503023799,"G2_BAET",0.002
"S3_HYOS",0.792246850203637,"G2_BAET",0.002
"S1_BAET",63.0205436024283,"G2_BAET",0.002
"S2_BAET",10.1510221760294,"G2_BAET",0.002
"S3_BAET",2.14559908503929,"G2_BAET",0.002
"S1_NZMS",18771.8769227996,"G2_BAET",0.002
"S2_NZMS",7501.07779702064,"G2_BAET",0.002
"S3_NZMS",4289.87299512981,"G2_BAET",0.002
"S1_CHIR",51.5245475546557,"G2_BAET",0.002
"S2_CHIR",9.72564865762141,"G2_BAET",0.002
"S3_CHIR",4.42353128685567,"G2_BAET",0.002
"S1_GAMM",36.5389186146103,"G2_BAET",0.002
"S2_GAMM",18.3035252915676,"G2_BAET",0.002
"S3_GAMM",5.35623021104798,"G2_BAET",0.002
"S1_HYOS",49.9767921104468,"G2_NZMS",0.002
"S2_HYOS",14.033032735461,"G2_NZMS",0.002
"S3_HYOS",0.722390871966572,"G2_NZMS",0.002
"S1_BAET",57.5793603864108,"G2_NZMS",0.002
"S2_BAET",9.68543810084197,"G2_NZMS",0.002
"S3_BAET",2.00940144085868,"G2_NZMS",0.002
"S1_NZMS",18561.2121223609,"G2_NZMS",0.002
"S2_NZMS",7420.1405044514,"G2_NZMS",0.002
"S3_NZMS",4345.63370361224,"G2_NZMS",0.002
"S1_CHIR",50.7092033357313,"G2_NZMS",0.002
"S2_CHIR",9.79272436638575,"G2_NZMS",0.002
"S3_CHIR",4.459152682428,"G2_NZMS",0.002
"S1_GAMM",36.0449937324244,"G2_NZMS",0.002
"S2_GAMM",17.8978446728518,"G2_NZMS",0.002
"S3_GAMM",5.27045666578576,"G2_NZMS",0.002
"S1_HYOS",48.9930409047465,"G2_GAMM",0.002
"S2_HYOS",13.5041582952001,"G2_GAMM",0.002
"S3_HYOS",0.792751090244752,"G2_GAMM",0.002
"S1_BAET",58.1340683271984,"G2_GAMM",0.002
"S2_BAET",9.69976287922958,"G2_GAMM",0.002
"S3_BAET",2.16256503005165,"G2_GAMM",0.002
"S1_NZMS",18771.0965864891,"G2_GAMM",0.002
"S2_NZMS",7500.80696096172,"G2_GAMM",0.002
"S3_NZMS",4289.6157992197,"G2_GAMM",0.002
"S1_CHIR",51.4843751157174,"G2_GAMM",0.002
"S2_CHIR",9.76486873451113,"G2_GAMM",0.002
"S3_CHIR",4.42971604159552,"G2_GAMM",0.002
"S1_GAMM",36.5753190488263,"G2_GAMM",0.002
"S2_GAMM",18.3170267752128,"G2_GAMM",0.002
"S3_GAMM",5.39156247474582,"G2_GAMM",0.002
"S1_HYOS",49.0236343887597,"G2_CHIR",0.002
"S2_HYOS",13.5118663666906,"G2_CHIR",0.002
"S3_HYOS",0.792232797930011,"G2_CHIR",0.002
"S1_BAET",54.9943347133501,"G2_CHIR",0.002
"S2_BAET",9.44885921175439,"G2_CHIR",0.002
"S3_BAET",2.27219498785742,"G2_CHIR",0.002
"S1_NZMS",18772.8953966093,"G2_CHIR",0.002
"S2_NZMS",7501.30200988467,"G2_CHIR",0.002
"S3_NZMS",4289.93415529419,"G2_CHIR",0.002
"S1_CHIR",51.4948780125608,"G2_CHIR",0.002
"S2_CHIR",9.76423277742327,"G2_CHIR",0.002
"S3_CHIR",4.43361884510282,"G2_CHIR",0.002
"S1_GAMM",36.5587380308846,"G2_CHIR",0.002
"S2_GAMM",18.3112889890633,"G2_CHIR",0.002
"S3_GAMM",5.35774650726606,"G2_CHIR",0.002
"S1_HYOS",6.19219794399088,"G1_HYOS",0.003
"S2_HYOS",122.200669437989,"G1_HYOS",0.003
"S3_HYOS",0.244392086905238,"G1_HYOS",0.003
"S1_BAET",72.1824068782121,"G1_HYOS",0.003
"S2_BAET",10.7130127213423,"G1_HYOS",0.003
"S3_BAET",1.43740312272205,"G1_HYOS",0.003
"S1_NZMS",16182.8682191192,"G1_HYOS",0.003
"S2_NZMS",6598.58278705099,"G1_HYOS",0.003
"S3_NZMS",3738.37012277681,"G1_HYOS",0.003
"S1_CHIR",49.2523608166788,"G1_HYOS",0.003
"S2_CHIR",10.0864916603807,"G1_HYOS",0.003
"S3_CHIR",4.44367390102654,"G1_HYOS",0.003
"S1_GAMM",37.0824733491521,"G1_HYOS",0.003
"S2_GAMM",16.668330152144,"G1_HYOS",0.003
"S3_GAMM",4.9819280180627,"G1_HYOS",0.003
"S1_HYOS",49.018993037229,"G1_BAET",0.003
"S2_HYOS",13.510965918644,"G1_BAET",0.003
"S3_HYOS",0.792291277616566,"G1_BAET",0.003
"S1_BAET",55.9322609161656,"G1_BAET",0.003
"S2_BAET",12.1927966335264,"G1_BAET",0.003
"S3_BAET",1.55769452843379,"G1_BAET",0.003
"S1_NZMS",18771.4233706412,"G1_BAET",0.003
"S2_NZMS",7500.85880494919,"G1_BAET",0.003
"S3_NZMS",4289.76717988729,"G1_BAET",0.003
"S1_CHIR",51.49041257076,"G1_BAET",0.003
"S2_CHIR",9.76502812969635,"G1_BAET",0.003
"S3_CHIR",4.42994360541044,"G1_BAET",0.003
"S1_GAMM",36.5590027580601,"G1_BAET",0.003
"S2_GAMM",18.3115570266076,"G1_BAET",0.003
"S3_GAMM",5.35777519400771,"G1_BAET",0.003
"S1_HYOS",49.6548165521054,"G1_NZMS",0.003
"S2_HYOS",13.7613052955932,"G1_NZMS",0.003
"S3_HYOS",0.722357847449357,"G1_NZMS",0.003
"S1_BAET",58.9128571469947,"G1_NZMS",0.003
"S2_BAET",9.80262184253199,"G1_NZMS",0.003
"S3_BAET",2.15853866312349,"G1_NZMS",0.003
"S1_NZMS",17681.830799129,"G1_NZMS",0.003
"S2_NZMS",7647.89183862564,"G1_NZMS",0.003
"S3_NZMS",4368.99361666131,"G1_NZMS",0.003
"S1_CHIR",50.0043867135669,"G1_NZMS",0.003
"S2_CHIR",9.81290997726882,"G1_NZMS",0.003
"S3_CHIR",4.58258382445802,"G1_NZMS",0.003
"S1_GAMM",35.842376840738,"G1_NZMS",0.003
"S2_GAMM",17.3488947110392,"G1_NZMS",0.003
"S3_GAMM",5.1464323326212,"G1_NZMS",0.003
"S1_HYOS",50.9645860501051,"G1_GAMM",0.003
"S2_HYOS",14.5163190882439,"G1_GAMM",0.003
"S3_HYOS",0.64826617573464,"G1_GAMM",0.003
"S1_BAET",59.5710213968747,"G1_GAMM",0.003
"S2_BAET",9.82903476580115,"G1_GAMM",0.003
"S3_BAET",2.02653165673846,"G1_GAMM",0.003
"S1_NZMS",18675.0586292631,"G1_GAMM",0.003
"S2_NZMS",7476.74821846064,"G1_GAMM",0.003
"S3_NZMS",4271.88368311439,"G1_GAMM",0.003
"S1_CHIR",50.9642959396743,"G1_GAMM",0.003
"S2_CHIR",9.77988626054715,"G1_GAMM",0.003
"S3_CHIR",4.53009216765181,"G1_GAMM",0.003
"S1_GAMM",36.1754403399842,"G1_GAMM",0.003
"S2_GAMM",18.2046770082695,"G1_GAMM",0.003
"S3_GAMM",5.34420291499309,"G1_GAMM",0.003
"S1_HYOS",49.0274270239781,"G1_CHIR",0.003
"S2_HYOS",13.5119115900953,"G1_CHIR",0.003
"S3_HYOS",0.792249297189581,"G1_CHIR",0.003
"S1_BAET",54.9889947915065,"G1_CHIR",0.003
"S2_BAET",9.44861941739609,"G1_CHIR",0.003
"S3_BAET",2.27225710725394,"G1_CHIR",0.003
"S1_NZMS",18772.6346648525,"G1_CHIR",0.003
"S2_NZMS",7501.26076493485,"G1_CHIR",0.003
"S3_NZMS",4289.93445224703,"G1_CHIR",0.003
"S1_CHIR",51.349832475323,"G1_CHIR",0.003
"S2_CHIR",9.78771556460321,"G1_CHIR",0.003
"S3_CHIR",4.38126042524108,"G1_CHIR",0.003
"S1_GAMM",36.5579503909141,"G1_CHIR",0.003
"S2_GAMM",18.3108445966149,"G1_CHIR",0.003
"S3_GAMM",5.35765514702224,"G1_CHIR",0.003
"S1_HYOS",47.8248620350879,"G2_HYOS",0.003
"S2_HYOS",13.2124649472228,"G2_HYOS",0.003
"S3_HYOS",0.676556142974409,"G2_HYOS",0.003
"S1_BAET",65.0980358286505,"G2_HYOS",0.003
"S2_BAET",10.2276218501411,"G2_HYOS",0.003
"S3_BAET",1.81844402917457,"G2_HYOS",0.003
"S1_NZMS",18734.7884516946,"G2_HYOS",0.003
"S2_NZMS",7492.41823524117,"G2_HYOS",0.003
"S3_NZMS",4285.6245058747,"G2_HYOS",0.003
"S1_CHIR",51.6621352245715,"G2_HYOS",0.003
"S2_CHIR",9.73021318230377,"G2_HYOS",0.003
"S3_CHIR",4.38232850979527,"G2_HYOS",0.003
"S1_GAMM",36.0381968011099,"G2_HYOS",0.003
"S2_GAMM",18.431264654908,"G2_HYOS",0.003
"S3_GAMM",5.41860264399239,"G2_HYOS",0.003
"S1_HYOS",49.0484636232381,"G2_BAET",0.003
"S2_HYOS",13.5147431339991,"G2_BAET",0.003
"S3_HYOS",0.792162977772889,"G2_BAET",0.003
"S1_BAET",69.0701419804364,"G2_BAET",0.003
"S2_BAET",10.6982475478448,"G2_BAET",0.003
"S3_BAET",2.09551316981185,"G2_BAET",0.003
"S1_NZMS",18771.2378130717,"G2_BAET",0.003
"S2_NZMS",7500.94687104058,"G2_BAET",0.003
"S3_NZMS",4289.80814259128,"G2_BAET",0.003
"S1_CHIR",51.5192573720979,"G2_BAET",0.003
"S2_CHIR",9.72479827675087,"G2_BAET",0.003
"S3_CHIR",4.42353620268478,"G2_BAET",0.003
"S1_GAMM",36.5301657924826,"G2_BAET",0.003
"S2_GAMM",18.299567080584,"G2_BAET",0.003
"S3_GAMM",5.35540132105801,"G2_BAET",0.003
"S1_HYOS",49.8540536770472,"G2_NZMS",0.003
"S2_HYOS",13.9627494292611,"G2_NZMS",0.003
"S3_HYOS",0.704933293324492,"G2_NZMS",0.003
"S1_BAET",57.7564563189862,"G2_NZMS",0.003
"S2_BAET",9.67412759158086,"G2_NZMS",0.003
"S3_BAET",1.98299873375059,"G2_NZMS",0.003
"S1_NZMS",18466.1082091025,"G2_NZMS",0.003
"S2_NZMS",7383.85821638402,"G2_NZMS",0.003
"S3_NZMS",4375.98771773434,"G2_NZMS",0.003
"S1_CHIR",50.8389067467189,"G2_NZMS",0.003
"S2_CHIR",9.76474921389739,"G2_NZMS",0.003
"S3_CHIR",4.47509241786802,"G2_NZMS",0.003
"S1_GAMM",35.8711500708246,"G2_NZMS",0.003
"S2_GAMM",17.8676840794246,"G2_NZMS",0.003
"S3_GAMM",5.26690067922861,"G2_NZMS",0.003
"S1_HYOS",48.9808839386534,"G2_GAMM",0.003
"S2_HYOS",13.5010201447377,"G2_GAMM",0.003
"S3_HYOS",0.792738878702056,"G2_GAMM",0.003
"S1_BAET",58.1668741529106,"G2_GAMM",0.003
"S2_BAET",9.70175806561264,"G2_GAMM",0.003
"S3_BAET",2.16183999659149,"G2_GAMM",0.003
"S1_NZMS",18769.9284368431,"G2_GAMM",0.003
"S2_NZMS",7500.52449075575,"G2_GAMM",0.003
"S3_NZMS",4289.46737618652,"G2_GAMM",0.003
"S1_CHIR",51.4835306592403,"G2_GAMM",0.003
"S2_CHIR",9.76471847776661,"G2_GAMM",0.003
"S3_CHIR",4.42961615618462,"G2_GAMM",0.003
"S1_GAMM",36.5862932869873,"G2_GAMM",0.003
"S2_GAMM",18.3213187858952,"G2_GAMM",0.003
"S3_GAMM",5.40881824091821,"G2_GAMM",0.003
"S1_HYOS",49.0285300405317,"G2_CHIR",0.003
"S2_HYOS",13.5129871894019,"G2_CHIR",0.003
"S3_HYOS",0.792131222240833,"G2_CHIR",0.003
"S1_BAET",55.0086255505305,"G2_CHIR",0.003
"S2_BAET",9.45039583105251,"G2_CHIR",0.003
"S3_BAET",2.27175090322837,"G2_CHIR",0.003
"S1_NZMS",18772.5577733113,"G2_CHIR",0.003
"S2_NZMS",7501.24057619549,"G2_CHIR",0.003
"S3_NZMS",4289.9227080574,"G2_CHIR",0.003
"S1_CHIR",51.4897513676887,"G2_CHIR",0.003
"S2_CHIR",9.7651062492984,"G2_CHIR",0.003
"S3_CHIR",4.43419577361493,"G2_CHIR",0.003
"S1_GAMM",36.5577630241007,"G2_CHIR",0.003
"S2_GAMM",18.3107490359323,"G2_CHIR",0.003
"S3_GAMM",5.35765616000719,"G2_CHIR",0.003
"S1_HYOS",6.18284439037519,"G1_HYOS",0.004
"S2_HYOS",123.180483297824,"G1_HYOS",0.004
"S3_HYOS",0.246247549211277,"G1_HYOS",0.004
"S1_BAET",72.5181837753878,"G1_HYOS",0.004
"S2_BAET",10.7333335900422,"G1_HYOS",0.004
"S3_BAET",1.41558457914086,"G1_HYOS",0.004
"S1_NZMS",16147.1219263339,"G1_HYOS",0.004
"S2_NZMS",6587.08901997814,"G1_HYOS",0.004
"S3_NZMS",3731.35608113566,"G1_HYOS",0.004
"S1_CHIR",49.2132777355028,"G1_HYOS",0.004
"S2_CHIR",10.0931653649429,"G1_HYOS",0.004
"S3_CHIR",4.43669888140464,"G1_HYOS",0.004
"S1_GAMM",37.1034087212436,"G1_HYOS",0.004
"S2_GAMM",16.6491803361774,"G1_HYOS",0.004
"S3_GAMM",4.97772303738219,"G1_HYOS",0.004
"S1_HYOS",49.0401674254711,"G1_BAET",0.004
"S2_HYOS",13.5144804146496,"G1_BAET",0.004
"S3_HYOS",0.792071580157127,"G1_BAET",0.004
"S1_BAET",56.8928249333788,"G1_BAET",0.004
"S2_BAET",13.2139243613109,"G1_BAET",0.004
"S3_BAET",1.5220346494922,"G1_BAET",0.004
"S1_NZMS",18770.2498830724,"G1_BAET",0.004
"S2_NZMS",7500.54640877043,"G1_BAET",0.004
"S3_NZMS",4289.6593040615,"G1_BAET",0.004
"S1_CHIR",51.5364223859862,"G1_BAET",0.004
"S2_CHIR",9.72498340696679,"G1_BAET",0.004
"S3_CHIR",4.42465381527532,"G1_BAET",0.004
"S1_GAMM",36.5551068488687,"G1_BAET",0.004
"S2_GAMM",18.3096698272071,"G1_BAET",0.004
"S3_GAMM",5.35742956109559,"G1_BAET",0.004
"S1_HYOS",48.598373736368,"G1_NZMS",0.004
"S2_HYOS",13.1369908621314,"G1_NZMS",0.004
"S3_HYOS",0.796883919785254,"G1_NZMS",0.004
"S1_BAET",59.4720141191735,"G1_NZMS",0.004
"S2_BAET",9.84316970954439,"G1_NZMS",0.004
"S3_BAET",2.11892975645447,"G1_NZMS",0.004
"S1_NZMS",17386.7856171723,"G1_NZMS",0.004
"S2_NZMS",7703.35933530183,"G1_NZMS",0.004
"S3_NZMS",4400.76550467823,"G1_NZMS",0.004
"S1_CHIR",50.1295264320407,"G1_NZMS",0.004
"S2_CHIR",9.80852423538643,"G1_NZMS",0.004
"S3_CHIR",4.57841343290545,"G1_NZMS",0.004
"S1_GAMM",36.0273890494986,"G1_NZMS",0.004
"S2_GAMM",17.4025604642466,"G1_NZMS",0.004
"S3_GAMM",5.14319383304133,"G1_NZMS",0.004
"S1_HYOS",51.3489399372996,"G1_GAMM",0.004
"S2_HYOS",14.7413016050927,"G1_GAMM",0.004
"S3_HYOS",0.64486187345689,"G1_GAMM",0.004
"S1_BAET",62.2484760911401,"G1_GAMM",0.004
"S2_BAET",10.1054141552346,"G1_GAMM",0.004
"S3_BAET",2.07372758024459,"G1_GAMM",0.004
"S1_NZMS",18677.8330142791,"G1_GAMM",0.004
"S2_NZMS",7476.65881601465,"G1_GAMM",0.004
"S3_NZMS",4270.94850972161,"G1_GAMM",0.004
"S1_CHIR",50.3243646082042,"G1_GAMM",0.004
"S2_CHIR",9.82226112578639,"G1_GAMM",0.004
"S3_CHIR",4.56508246871978,"G1_GAMM",0.004
"S1_GAMM",36.124285025146,"G1_GAMM",0.004
"S2_GAMM",17.9045967751304,"G1_GAMM",0.004
"S3_GAMM",5.2649084164055,"G1_GAMM",0.004
"S1_HYOS",49.0292433166717,"G1_CHIR",0.004
"S2_HYOS",13.5129535342432,"G1_CHIR",0.004
"S3_HYOS",0.792195402967385,"G1_CHIR",0.004
"S1_BAET",55.085839008906,"G1_CHIR",0.004
"S2_BAET",9.47749308235636,"G1_CHIR",0.004
"S3_BAET",2.330556272209,"G1_CHIR",0.004
"S1_NZMS",18772.6119328898,"G1_CHIR",0.004
"S2_NZMS",7501.23369514555,"G1_CHIR",0.004
"S3_NZMS",4289.91079267503,"G1_CHIR",0.004
"S1_CHIR",51.3498599452014,"G1_CHIR",0.004
"S2_CHIR",9.79538565335697,"G1_CHIR",0.004
"S3_CHIR",4.38125606891687,"G1_CHIR",0.004
"S1_GAMM",36.5575447936118,"G1_CHIR",0.004
"S2_GAMM",18.3106868027438,"G1_CHIR",0.004
"S3_GAMM",5.35761067644331,"G1_CHIR",0.004
"S1_HYOS",47.1907683437358,"G2_HYOS",0.004
"S2_HYOS",12.7813238676852,"G2_HYOS",0.004
"S3_HYOS",0.833920130147111,"G2_HYOS",0.004
"S1_BAET",60.5598043124603,"G2_HYOS",0.004
"S2_BAET",9.81696910789158,"G2_HYOS",0.004
"S3_BAET",2.01037293047189,"G2_HYOS",0.004
"S1_NZMS",18907.015602835,"G2_HYOS",0.004
"S2_NZMS",7538.55898869117,"G2_HYOS",0.004
"S3_NZMS",4317.80494958109,"G2_HYOS",0.004
"S1_CHIR",50.6856566133529,"G2_HYOS",0.004
"S2_CHIR",9.87352234629936,"G2_HYOS",0.004
"S3_CHIR",4.4100593420745,"G2_HYOS",0.004
"S1_GAMM",35.1665746351168,"G2_HYOS",0.004
"S2_GAMM",17.9280692558275,"G2_HYOS",0.004
"S3_GAMM",5.3018290234205,"G2_HYOS",0.004
"S1_HYOS",49.0243097031557,"G2_BAET",0.004
"S2_HYOS",13.5115296803582,"G2_BAET",0.004
"S3_HYOS",0.792248658587406,"G2_BAET",0.004
"S1_BAET",62.2519047044314,"G2_BAET",0.004
"S2_BAET",9.95488952791986,"G2_BAET",0.004
"S3_BAET",2.06304830746547,"G2_BAET",0.004
"S1_NZMS",18772.4805749912,"G2_BAET",0.004
"S2_NZMS",7501.21723665312,"G2_BAET",0.004
"S3_NZMS",4289.89732832893,"G2_BAET",0.004
"S1_CHIR",51.4852360075085,"G2_BAET",0.004
"S2_CHIR",9.76420761934443,"G2_BAET",0.004
"S3_CHIR",4.43086465942318,"G2_BAET",0.004
"S1_GAMM",36.546598740927,"G2_BAET",0.004
"S2_GAMM",18.3059746219971,"G2_BAET",0.004
"S3_GAMM",5.35664300035748,"G2_BAET",0.004
"S1_HYOS",50.2866463872339,"G2_NZMS",0.004
"S2_HYOS",14.1571709878805,"G2_NZMS",0.004
"S3_HYOS",0.667143527731954,"G2_NZMS",0.004
"S1_BAET",58.0702001126868,"G2_NZMS",0.004
"S2_BAET",9.67439199740821,"G2_NZMS",0.004
"S3_BAET",1.95093488912593,"G2_NZMS",0.004
"S1_NZMS",18339.393406982,"G2_NZMS",0.004
"S2_NZMS",7339.25512717367,"G2_NZMS",0.004
"S3_NZMS",4399.54518317472,"G2_NZMS",0.004
"S1_CHIR",50.8170046785652,"G2_NZMS",0.004
"S2_CHIR",9.75841529312479,"G2_NZMS",0.004
"S3_CHIR",4.50148678501218,"G2_NZMS",0.004
"S1_GAMM",35.8143974245541,"G2_NZMS",0.004
"S2_GAMM",17.8068898423256,"G2_NZMS",0.004
"S3_GAMM",5.25425088726734,"G2_NZMS",0.004
"S1_HYOS",49.2817395042557,"G2_GAMM",0.004
"S2_HYOS",13.6020415268526,"G2_GAMM",0.004
"S3_HYOS",0.745997609455106,"G2_GAMM",0.004
"S1_BAET",58.7565694308995,"G2_GAMM",0.004
"S2_BAET",9.78550807195067,"G2_GAMM",0.004
"S3_BAET",2.12674033839063,"G2_GAMM",0.004
"S1_NZMS",18777.7093430545,"G2_GAMM",0.004
"S2_NZMS",7501.08172037544,"G2_GAMM",0.004
"S3_NZMS",4290.41437954701,"G2_GAMM",0.004
"S1_CHIR",51.2836449341375,"G2_GAMM",0.004
"S2_CHIR",9.75852050236283,"G2_GAMM",0.004
"S3_CHIR",4.50766946884844,"G2_GAMM",0.004
"S1_GAMM",36.1937039285431,"G2_GAMM",0.004
"S2_GAMM",18.1747578620073,"G2_GAMM",0.004
"S3_GAMM",5.40715150307672,"G2_GAMM",0.004
"S1_HYOS",49.0232625549747,"G2_CHIR",0.004
"S2_HYOS",13.512067917704,"G2_CHIR",0.004
"S3_HYOS",0.792216648243754,"G2_CHIR",0.004
"S1_BAET",54.9915791316329,"G2_CHIR",0.004
"S2_BAET",9.44867175433357,"G2_CHIR",0.004
"S3_BAET",2.27226870123579,"G2_CHIR",0.004
"S1_NZMS",18772.9370784349,"G2_CHIR",0.004
"S2_NZMS",7501.29676319008,"G2_CHIR",0.004
"S3_NZMS",4289.93162987567,"G2_CHIR",0.004
"S1_CHIR",51.4910857760679,"G2_CHIR",0.004
"S2_CHIR",9.76506025133226,"G2_CHIR",0.004
"S3_CHIR",4.43555244845477,"G2_CHIR",0.004
"S1_GAMM",36.5589458297617,"G2_CHIR",0.004
"S2_GAMM",18.3111701316774,"G2_CHIR",0.004
"S3_GAMM",5.3577262234983,"G2_CHIR",0.004
"S1_HYOS",6.20956474590219,"G1_HYOS",0.005
"S2_HYOS",124.210985097452,"G1_HYOS",0.005
"S3_HYOS",0.24832898431881,"G1_HYOS",0.005
"S1_BAET",71.6333370074209,"G1_HYOS",0.005
"S2_BAET",10.6705888168331,"G1_HYOS",0.005
"S3_BAET",1.46895526315664,"G1_HYOS",0.005
"S1_NZMS",16120.1991486072,"G1_HYOS",0.005
"S2_NZMS",6573.97885258806,"G1_HYOS",0.005
"S3_NZMS",3723.02319381027,"G1_HYOS",0.005
"S1_CHIR",49.218553570759,"G1_HYOS",0.005
"S2_CHIR",10.0772889973384,"G1_HYOS",0.005
"S3_CHIR",4.45507275506979,"G1_HYOS",0.005
"S1_GAMM",37.0404104554491,"G1_HYOS",0.005
"S2_GAMM",16.6429942366618,"G1_HYOS",0.005
"S3_GAMM",4.97179782774175,"G1_HYOS",0.005
"S1_HYOS",49.0260351255253,"G1_BAET",0.005
"S2_HYOS",13.5118461641794,"G1_BAET",0.005
