Mark R. Vinson. 2000. Long-term dynamics of an invertebrate assemblage downstream from  		
a large dam. Ecological Applications VOL: pp-pp.		
Water temperature for a sited located 26 km downstream from Flaming Gorge Dam		

Date	Time	Temperature C
02/02/1996	08:00:27	2.06
02/02/1996	11:12:27	2.37
02/02/1996	14:24:27	2.86
02/02/1996	17:36:27	3.48
02/02/1996	20:48:27	2.86
02/03/1996	00:00:27	2.54
02/03/1996	03:12:27	2.06
02/03/1996	06:24:27	1.90
02/03/1996	09:36:27	1.73
02/03/1996	12:48:27	2.37
02/03/1996	16:00:27	3.17
02/03/1996	19:12:27	3.00
02/03/1996	22:24:27	2.69
02/04/1996	01:36:27	2.23
02/04/1996	04:48:27	1.90
02/04/1996	08:00:27	1.73
02/04/1996	11:12:27	1.90
02/04/1996	14:24:27	2.69
02/04/1996	17:36:27	2.86
02/04/1996	20:48:27	3.00
02/05/1996	00:00:27	3.00
02/05/1996	03:12:27	3.00
02/05/1996	06:24:27	3.00
02/05/1996	09:36:27	3.00
02/05/1996	12:48:27	3.48
02/05/1996	16:00:27	3.95
02/05/1996	19:12:27	3.81
02/05/1996	22:24:27	3.64
02/06/1996	01:36:27	3.32
02/06/1996	04:48:27	3.00
02/06/1996	08:00:27	3.00
02/06/1996	11:12:27	3.17
02/06/1996	14:24:27	3.81
02/06/1996	17:36:27	4.13
02/06/1996	20:48:27	3.95
02/07/1996	00:00:27	3.64
02/07/1996	03:12:27	3.17
02/07/1996	06:24:27	3.00
02/07/1996	09:36:27	3.00
02/07/1996	12:48:27	3.48
02/07/1996	16:00:27	3.95
02/07/1996	19:12:27	3.95
02/07/1996	22:24:27	3.81
02/08/1996	01:36:27	3.32
02/08/1996	04:48:27	3.00
02/08/1996	08:00:27	2.86
02/08/1996	11:12:27	3.00
02/08/1996	14:24:27	3.81
02/08/1996	17:36:27	4.43
02/08/1996	20:48:27	3.95
02/09/1996	00:00:27	3.48
02/09/1996	03:12:27	3.00
02/09/1996	06:24:27	2.86
02/09/1996	09:36:27	2.86
02/09/1996	12:48:27	3.48
02/09/1996	16:00:27	4.28
02/09/1996	19:12:27	4.13
02/09/1996	22:24:27	3.81
02/10/1996	01:36:27	3.32
02/10/1996	04:48:27	3.00
02/10/1996	08:00:27	2.86
02/10/1996	11:12:27	2.86
02/10/1996	14:24:27	3.48
02/10/1996	17:36:27	4.13
02/10/1996	20:48:27	3.64
02/11/1996	00:00:27	3.32
02/11/1996	03:12:27	2.69
02/11/1996	06:24:27	2.54
02/11/1996	09:36:27	2.37
02/11/1996	12:48:27	3.00
02/11/1996	16:00:27	3.64
02/11/1996	19:12:27	3.48
02/11/1996	22:24:27	3.32
02/12/1996	01:36:27	2.69
02/12/1996	04:48:27	2.37
02/12/1996	08:00:27	2.23
02/12/1996	11:12:27	2.54
02/12/1996	14:24:27	3.17
02/12/1996	17:36:27	3.81
02/12/1996	20:48:27	3.48
02/13/1996	00:00:27	3.00
02/13/1996	03:12:27	2.54
02/13/1996	06:24:27	2.37
02/13/1996	09:36:27	2.37
02/13/1996	12:48:27	3.00
02/13/1996	16:00:27	3.64
02/13/1996	19:12:27	3.64
02/13/1996	22:24:27	3.48
02/14/1996	01:36:27	3.00
02/14/1996	04:48:27	2.69
02/14/1996	08:00:27	2.54
02/14/1996	11:12:27	2.86
02/14/1996	14:24:27	3.81
02/14/1996	17:36:27	4.43
02/14/1996	20:48:27	4.13
02/15/1996	00:00:27	3.64
02/15/1996	03:12:27	3.00
02/15/1996	06:24:27	2.86
02/15/1996	09:36:27	2.69
02/15/1996	12:48:27	3.48
02/15/1996	16:00:27	4.28
02/15/1996	19:12:27	4.13
02/15/1996	22:24:27	3.81
02/16/1996	01:36:27	3.00
02/16/1996	04:48:27	2.69
02/16/1996	08:00:27	2.54
02/16/1996	11:12:27	2.86
02/16/1996	14:24:27	3.64
02/16/1996	17:36:27	4.28
02/16/1996	20:48:27	3.95
02/17/1996	00:00:27	3.48
02/17/1996	03:12:27	3.00
02/17/1996	06:24:27	2.69
02/17/1996	09:36:27	2.69
02/17/1996	12:48:27	3.32
02/17/1996	16:00:27	3.95
02/17/1996	19:12:27	3.95
02/17/1996	22:24:27	3.81
02/18/1996	01:36:27	3.48
02/18/1996	04:48:27	3.17
02/18/1996	08:00:27	3.17
02/18/1996	11:12:27	3.17
02/18/1996	14:24:27	3.95
02/18/1996	17:36:27	3.81
02/18/1996	20:48:27	3.64
02/19/1996	00:00:27	3.17
02/19/1996	03:12:27	2.86
02/19/1996	06:24:27	2.69
02/19/1996	09:36:27	2.69
02/19/1996	12:48:27	3.32
02/19/1996	16:00:27	3.95
02/19/1996	19:12:27	3.81
02/19/1996	22:24:27	3.48
02/20/1996	01:36:27	3.17
02/20/1996	04:48:27	3.00
02/20/1996	08:00:27	3.00
02/20/1996	11:12:27	3.00
02/20/1996	14:24:27	3.32
02/20/1996	17:36:27	3.48
02/20/1996	20:48:27	3.48
02/21/1996	00:00:27	3.32
02/21/1996	03:12:27	3.17
02/21/1996	06:24:27	3.00
02/21/1996	09:36:27	3.00
02/21/1996	12:48:27	3.32
02/21/1996	16:00:27	3.64
02/21/1996	19:12:27	4.28
02/21/1996	22:24:27	4.13
02/22/1996	01:36:27	3.64
02/22/1996	04:48:27	3.32
02/22/1996	08:00:27	3.17
02/22/1996	11:12:27	2.86
02/22/1996	14:24:27	2.86
02/22/1996	17:36:27	2.86
02/22/1996	20:48:27	2.69
02/23/1996	00:00:27	2.37
02/23/1996	03:12:27	2.23
02/23/1996	06:24:27	2.06
02/23/1996	09:36:27	2.06
02/23/1996	12:48:27	2.69
02/23/1996	16:00:27	3.32
02/23/1996	19:12:27	3.32
02/23/1996	22:24:27	3.17
02/24/1996	01:36:27	2.54
02/24/1996	04:48:27	2.37
02/24/1996	08:00:27	2.23
02/24/1996	11:12:27	2.54
02/24/1996	14:24:27	3.48
02/24/1996	17:36:27	3.95
02/24/1996	20:48:27	3.81
02/25/1996	00:00:27	3.17
02/25/1996	03:12:27	2.69
02/25/1996	06:24:27	2.69
02/25/1996	09:36:27	2.69
02/25/1996	12:48:27	2.86
02/25/1996	16:00:27	3.00
02/25/1996	19:12:27	3.00
02/25/1996	22:24:27	3.00
02/26/1996	01:36:27	2.86
02/26/1996	04:48:27	2.69
02/26/1996	08:00:27	2.69
02/26/1996	11:12:27	2.37
02/26/1996	14:24:27	2.69
02/26/1996	17:36:27	3.00
02/26/1996	20:48:27	2.86
02/27/1996	00:00:27	2.37
02/27/1996	03:12:27	2.23
02/27/1996	06:24:27	2.06
02/27/1996	09:36:27	2.06
02/27/1996	12:48:27	2.69
02/27/1996	16:00:27	3.00
02/27/1996	19:12:27	3.00
02/27/1996	22:24:27	2.69
02/28/1996	01:36:27	2.23
02/28/1996	04:48:27	1.90
02/28/1996	08:00:27	1.73
02/28/1996	11:12:27	1.90
02/28/1996	14:24:27	2.69
02/28/1996	17:36:27	3.17
02/28/1996	20:48:27	2.86
02/29/1996	00:00:27	2.23
02/29/1996	03:12:27	1.73
02/29/1996	06:24:27	1.42
02/29/1996	09:36:27	1.59
02/29/1996	12:48:27	2.37
02/29/1996	16:00:27	3.00
02/29/1996	19:12:27	3.00
02/29/1996	22:24:27	2.54
03/01/1996	01:36:27	1.90
03/01/1996	04:48:27	1.59
03/01/1996	08:00:27	1.42
03/01/1996	11:12:27	1.73
03/01/1996	14:24:27	2.37
03/01/1996	17:36:27	3.00
03/01/1996	20:48:27	2.86
03/02/1996	00:00:27	2.06
03/02/1996	03:12:27	1.73
03/02/1996	06:24:27	1.73
03/02/1996	09:36:27	1.73
03/02/1996	12:48:27	2.69
03/02/1996	16:00:27	3.48
03/02/1996	19:12:27	3.64
03/02/1996	22:24:27	3.17
03/03/1996	01:36:27	2.37
03/03/1996	04:48:27	2.06
03/03/1996	08:00:27	1.90
03/03/1996	11:12:27	2.23
03/03/1996	14:24:27	3.00
03/03/1996	17:36:27	3.81
03/03/1996	20:48:27	3.64
03/04/1996	00:00:27	3.00
03/04/1996	03:12:27	2.69
03/04/1996	06:24:27	2.54
03/04/1996	09:36:27	2.54
03/04/1996	12:48:27	3.00
03/04/1996	16:00:27	3.17
03/04/1996	19:12:27	3.48
03/04/1996	22:24:27	3.17
03/05/1996	01:36:27	2.69
03/05/1996	04:48:27	2.54
03/05/1996	08:00:27	2.54
03/05/1996	11:12:27	2.37
03/05/1996	14:24:27	3.00
03/05/1996	17:36:27	3.32
03/05/1996	20:48:27	3.17
03/06/1996	00:00:27	2.69
03/06/1996	03:12:27	2.54
03/06/1996	06:24:27	2.37
03/06/1996	09:36:27	2.37
03/06/1996	12:48:27	2.69
03/06/1996	16:00:27	3.00
03/06/1996	19:12:27	3.32
03/06/1996	22:24:27	2.86
03/07/1996	01:36:27	2.37
03/07/1996	04:48:27	2.06
03/07/1996	08:00:27	2.06
03/07/1996	11:12:27	2.23
03/07/1996	14:24:27	3.00
03/07/1996	17:36:27	3.81
03/07/1996	20:48:27	3.64
03/08/1996	00:00:27	3.00
03/08/1996	03:12:27	2.54
03/08/1996	06:24:27	2.23
03/08/1996	09:36:27	2.23
03/08/1996	12:48:27	3.00
03/08/1996	16:00:27	3.81
03/08/1996	19:12:27	4.13
03/08/1996	22:24:27	3.48
03/09/1996	01:36:27	2.69
03/09/1996	04:48:27	2.54
03/09/1996	08:00:27	2.37
03/09/1996	11:12:27	2.69
03/09/1996	14:24:27	3.64
03/09/1996	17:36:27	4.43
03/09/1996	20:48:27	4.28
03/10/1996	00:00:27	3.32
03/10/1996	03:12:27	2.69
03/10/1996	06:24:27	2.54
03/10/1996	09:36:27	2.37
03/10/1996	12:48:27	3.00
03/10/1996	16:00:27	3.64
03/10/1996	19:12:27	3.95
03/10/1996	22:24:27	3.64
03/11/1996	01:36:27	2.86
03/11/1996	04:48:27	2.69
03/11/1996	08:00:27	2.54
03/11/1996	11:12:27	2.86
03/11/1996	14:24:27	3.95
03/11/1996	17:36:27	4.28
03/11/1996	20:48:27	3.64
03/12/1996	00:00:27	3.17
03/12/1996	03:12:27	2.86
03/12/1996	06:24:27	2.69
03/12/1996	09:36:27	2.69
03/12/1996	12:48:27	3.00
03/12/1996	16:00:27	3.81
03/12/1996	19:12:27	3.81
03/12/1996	22:24:27	3.32
03/13/1996	01:36:27	2.86
03/13/1996	04:48:27	2.69
03/13/1996	08:00:27	2.69
03/13/1996	11:12:27	2.37
03/13/1996	14:24:27	2.86
03/13/1996	17:36:27	3.17
03/13/1996	20:48:27	3.32
03/14/1996	00:00:27	3.17
03/14/1996	03:12:27	3.00
03/14/1996	06:24:27	2.86
03/14/1996	09:36:27	2.86
03/14/1996	12:48:27	3.17
03/14/1996	16:00:27	4.13
03/14/1996	19:12:27	4.28
03/14/1996	22:24:27	3.64
03/15/1996	01:36:27	2.86
03/15/1996	04:48:27	2.69
03/15/1996	08:00:27	2.37
03/15/1996	11:12:27	3.00
03/15/1996	14:24:27	4.13
03/15/1996	17:36:27	4.91
03/15/1996	20:48:27	4.59
03/16/1996	00:00:27	3.48
03/16/1996	03:12:27	3.00
03/16/1996	06:24:27	2.69
03/16/1996	09:36:27	2.69
03/16/1996	12:48:27	3.64
03/16/1996	16:00:27	4.43
03/16/1996	19:12:27	4.59
03/16/1996	22:24:27	3.81
03/17/1996	01:36:27	2.86
03/17/1996	04:48:27	2.69
03/17/1996	08:00:27	2.54
03/17/1996	11:12:27	3.00
03/17/1996	14:24:27	3.48
03/17/1996	17:36:27	3.48
03/17/1996	20:48:27	3.32
03/18/1996	00:00:27	3.00
03/18/1996	03:12:27	2.86
03/18/1996	06:24:27	2.54
03/18/1996	09:36:27	2.54
03/18/1996	12:48:27	3.17
03/18/1996	16:00:27	3.95
03/18/1996	19:12:27	4.28
03/18/1996	22:24:27	3.64
03/19/1996	01:36:27	2.69
03/19/1996	04:48:27	2.37
03/19/1996	08:00:27	2.23
03/19/1996	11:12:27	2.86
03/19/1996	14:24:27	3.95
03/19/1996	17:36:27	4.74
03/19/1996	20:48:27	4.43
03/20/1996	00:00:27	3.32
03/20/1996	03:12:27	2.69
03/20/1996	06:24:27	2.37
03/20/1996	09:36:27	2.54
03/20/1996	12:48:27	3.48
03/20/1996	16:00:27	4.74
03/20/1996	19:12:27	5.05
03/20/1996	22:24:27	4.28
03/21/1996	01:36:27	3.17
03/21/1996	04:48:27	2.86
03/21/1996	08:00:27	2.69
03/21/1996	11:12:27	3.17
03/21/1996	14:24:27	4.43
03/21/1996	17:36:27	5.37
03/21/1996	20:48:27	5.05
03/22/1996	00:00:27	3.81
03/22/1996	03:12:27	3.17
03/22/1996	06:24:27	3.17
03/22/1996	09:36:27	3.17
03/22/1996	12:48:27	3.64
03/22/1996	16:00:27	4.91
03/22/1996	19:12:27	4.91
03/22/1996	22:24:27	4.43
03/23/1996	01:36:27	3.64
03/23/1996	04:48:27	3.32
03/23/1996	08:00:27	3.32
03/23/1996	11:12:27	3.32
03/23/1996	14:24:27	3.32
03/23/1996	17:36:27	3.00
03/23/1996	20:48:27	2.86
03/24/1996	00:00:27	2.69
03/24/1996	03:12:27	2.54
03/24/1996	06:24:27	2.23
03/24/1996	09:36:27	2.06
03/24/1996	12:48:27	3.00
03/24/1996	16:00:27	3.81
03/24/1996	19:12:27	4.13
03/24/1996	22:24:27	3.64
03/25/1996	01:36:27	2.69
03/25/1996	04:48:27	2.37
03/25/1996	08:00:27	1.90
03/25/1996	11:12:27	2.54
03/25/1996	14:24:27	3.64
03/25/1996	17:36:27	4.74
03/25/1996	20:48:27	4.13
03/26/1996	00:00:27	3.00
03/26/1996	03:12:27	2.54
03/26/1996	06:24:27	2.23
03/26/1996	09:36:27	2.23
03/26/1996	12:48:27	3.32
03/26/1996	16:00:27	4.59
03/26/1996	19:12:27	5.05
03/26/1996	22:24:27	4.28
03/27/1996	01:36:27	3.00
03/27/1996	04:48:27	2.69
03/27/1996	08:00:27	2.54
03/27/1996	11:12:27	3.17
03/27/1996	14:24:27	4.28
03/27/1996	17:36:27	5.22
03/27/1996	20:48:27	4.91
03/28/1996	00:00:27	3.95
03/28/1996	03:12:27	3.32
03/28/1996	06:24:27	3.00
03/28/1996	09:36:27	3.17
03/28/1996	12:48:27	4.13
03/28/1996	16:00:27	5.37
03/28/1996	19:12:27	5.68
03/28/1996	22:24:27	4.91
03/29/1996	01:36:27	3.64
03/29/1996	04:48:27	3.32
03/29/1996	08:00:27	3.32
03/29/1996	11:12:27	3.32
03/29/1996	14:24:27	4.13
03/29/1996	17:36:27	4.74
03/29/1996	20:48:27	4.28
03/30/1996	00:00:27	3.64
03/30/1996	03:12:27	3.17
03/30/1996	06:24:27	3.00
03/30/1996	09:36:27	3.17
03/30/1996	12:48:27	4.13
03/30/1996	16:00:27	4.91
03/30/1996	19:12:27	5.05
03/30/1996	22:24:27	4.59
03/31/1996	01:36:27	3.64
03/31/1996	04:48:27	3.32
03/31/1996	08:00:27	3.00
03/31/1996	11:12:27	3.95
03/31/1996	14:24:27	5.22
03/31/1996	17:36:27	5.68
03/31/1996	20:48:27	5.05
04/01/1996	00:00:27	3.95
04/01/1996	03:12:27	3.48
04/01/1996	06:24:27	3.17
04/01/1996	09:36:27	3.48
04/01/1996	12:48:27	4.59
04/01/1996	16:00:27	5.53
04/01/1996	19:12:27	5.68
04/01/1996	22:24:27	5.05
04/02/1996	01:36:27	3.95
04/02/1996	04:48:27	3.64
04/02/1996	08:00:27	3.32
04/02/1996	11:12:27	4.13
04/02/1996	14:24:27	5.05
04/02/1996	17:36:27	5.22
04/02/1996	20:48:27	4.59
04/03/1996	00:00:27	3.81
04/03/1996	03:12:27	3.48
04/03/1996	06:24:27	3.32
04/03/1996	09:36:27	3.48
04/03/1996	12:48:27	4.74
04/03/1996	05:09:21	5.68
04/03/1996	08:21:21	5.22
04/03/1996	11:33:21	4.28
04/03/1996	14:45:21	3.81
04/03/1996	17:57:21	3.64
04/03/1996	21:09:21	3.95
04/04/1996	00:21:21	5.05
04/04/1996	03:33:21	5.37
04/04/1996	06:45:21	5.22
04/04/1996	09:57:21	4.28
04/04/1996	13:09:21	3.81
04/04/1996	16:21:21	3.64
04/04/1996	19:33:21	3.48
04/04/1996	22:45:21	4.43
04/05/1996	01:57:21	5.84
04/05/1996	05:09:21	6.30
04/05/1996	08:21:21	5.37
04/05/1996	11:33:21	4.13
04/05/1996	14:45:21	3.81
04/05/1996	17:57:21	3.64
04/05/1996	21:09:21	3.95
04/06/1996	00:21:21	5.37
04/06/1996	03:33:21	6.47
04/06/1996	06:45:21	6.16
04/06/1996	09:57:21	5.05
04/06/1996	13:09:21	4.74
04/06/1996	16:21:21	4.43
04/06/1996	19:33:21	4.43
04/06/1996	22:45:21	4.91
04/07/1996	01:57:21	6.30
04/07/1996	05:09:21	6.61
04/07/1996	08:21:21	5.84
04/07/1996	11:33:21	5.05
04/07/1996	14:45:21	4.74
04/07/1996	17:57:21	4.59
04/07/1996	21:09:21	4.91
04/08/1996	00:21:21	5.98
04/08/1996	03:33:21	7.23
04/08/1996	06:45:21	7.09
04/08/1996	09:57:21	5.84
04/08/1996	13:09:21	4.91
04/08/1996	16:21:21	4.74
04/08/1996	19:33:21	4.59
04/08/1996	22:45:21	5.53
04/09/1996	01:57:21	6.92
04/09/1996	05:09:21	7.39
04/09/1996	08:21:21	6.30
04/09/1996	11:33:21	5.05
04/09/1996	14:45:21	4.91
04/09/1996	17:57:21	4.74
04/09/1996	21:09:21	4.91
04/10/1996	00:21:21	5.68
04/10/1996	03:33:21	6.92
04/10/1996	06:45:21	7.09
04/10/1996	09:57:21	5.84
04/10/1996	13:09:21	5.05
04/10/1996	16:21:21	5.22
04/10/1996	19:33:21	5.22
04/10/1996	22:45:21	5.53
04/11/1996	01:57:21	6.47
04/11/1996	05:09:21	6.78
04/11/1996	08:21:21	6.30
04/11/1996	11:33:21	5.53
04/11/1996	14:45:21	5.22
04/11/1996	17:57:21	5.22
04/11/1996	21:09:21	5.37
04/12/1996	00:21:21	6.16
04/12/1996	03:33:21	6.30
04/12/1996	06:45:21	5.68
04/12/1996	09:57:21	4.74
04/12/1996	13:09:21	4.59
04/12/1996	16:21:21	4.43
04/12/1996	19:33:21	4.28
04/12/1996	22:45:21	4.59
04/13/1996	01:57:21	5.53
04/13/1996	05:09:21	6.16
04/13/1996	08:21:21	5.68
04/13/1996	11:33:21	5.05
04/13/1996	14:45:21	4.74
04/13/1996	17:57:21	4.59
04/13/1996	21:09:21	5.05
04/14/1996	00:21:21	6.16
04/14/1996	03:33:21	7.23
04/14/1996	06:45:21	6.92
04/14/1996	09:57:21	5.84
04/14/1996	13:09:21	4.91
04/14/1996	16:21:21	4.74
04/14/1996	19:33:21	4.74
04/14/1996	22:45:21	5.53
04/15/1996	01:57:21	6.92
04/15/1996	05:09:21	7.23
04/15/1996	08:21:21	6.30
04/15/1996	11:33:21	5.22
04/15/1996	14:45:21	4.59
04/15/1996	17:57:21	4.59
04/15/1996	21:09:21	5.22
04/16/1996	00:21:21	5.68
04/16/1996	03:33:21	6.47
04/16/1996	06:45:21	6.16
04/16/1996	09:57:21	5.37
04/16/1996	13:09:21	4.74
04/16/1996	16:21:21	4.91
04/16/1996	19:33:21	4.91
04/16/1996	22:45:21	4.91
04/17/1996	01:57:21	5.37
04/17/1996	05:09:21	5.68
04/17/1996	08:21:21	5.37
04/17/1996	11:33:21	4.91
04/17/1996	14:45:21	4.59
04/17/1996	17:57:21	4.59
04/17/1996	21:09:21	4.74
04/18/1996	00:21:21	5.37
04/18/1996	03:33:21	6.16
04/18/1996	06:45:21	5.53
04/18/1996	09:57:21	4.43
04/18/1996	13:09:21	4.28
04/18/1996	16:21:21	4.43
04/18/1996	19:33:21	4.28
04/18/1996	22:45:21	4.74
04/19/1996	01:57:21	6.47
04/19/1996	05:09:21	7.23
04/19/1996	08:21:21	6.30
04/19/1996	11:33:21	5.05
04/19/1996	14:45:21	4.59
04/19/1996	17:57:21	4.43
04/19/1996	21:09:21	4.43
04/20/1996	00:21:21	5.05
04/20/1996	03:33:21	5.37
04/20/1996	06:45:21	5.22
04/20/1996	09:57:21	4.43
04/20/1996	13:09:21	4.28
04/20/1996	16:21:21	4.28
04/20/1996	19:33:21	4.28
04/20/1996	22:45:21	5.37
04/21/1996	01:57:21	6.61
04/21/1996	05:09:21	7.09
04/21/1996	08:21:21	6.47
04/21/1996	11:33:21	5.05
04/21/1996	14:45:21	4.43
04/21/1996	17:57:21	4.43
04/21/1996	21:09:21	4.91
04/22/1996	00:21:21	5.68
04/22/1996	03:33:21	6.30
04/22/1996	06:45:21	5.98
04/22/1996	09:57:21	5.37
04/22/1996	13:09:21	5.05
04/22/1996	16:21:21	4.74
04/22/1996	19:33:21	4.74
04/22/1996	22:45:21	5.53
04/23/1996	01:57:21	6.61
04/23/1996	05:09:21	7.39
04/23/1996	08:21:21	6.78
04/23/1996	11:33:21	6.47
04/23/1996	14:45:21	5.53
04/23/1996	17:57:21	5.22
04/23/1996	21:09:21	5.37
04/24/1996	00:21:21	6.47
04/24/1996	03:33:21	7.53
04/24/1996	06:45:21	7.23
04/24/1996	09:57:21	5.98
04/24/1996	13:09:21	5.37
04/24/1996	16:21:21	5.22
04/24/1996	19:33:21	4.91
04/24/1996	22:45:21	5.84
04/25/1996	01:57:21	7.23
04/25/1996	05:09:21	8.02
04/25/1996	08:21:21	7.23
04/25/1996	11:33:21	5.98
04/25/1996	14:45:21	5.37
04/25/1996	17:57:21	5.22
04/25/1996	21:09:21	5.37
04/26/1996	00:21:21	6.92
04/26/1996	03:33:21	8.02
04/26/1996	06:45:21	7.70
04/26/1996	09:57:21	6.61
04/26/1996	13:09:21	5.68
04/26/1996	16:21:21	5.37
04/26/1996	19:33:21	5.22
04/26/1996	22:45:21	6.16
04/27/1996	01:57:21	7.39
04/27/1996	05:09:21	7.53
04/27/1996	08:21:21	6.61
04/27/1996	11:33:21	5.37
04/27/1996	14:45:21	5.05
04/27/1996	17:57:21	5.05
04/27/1996	21:09:21	5.22
04/28/1996	00:21:21	5.84
04/28/1996	03:33:21	6.16
04/28/1996	06:45:21	6.30
04/28/1996	09:57:21	5.53
04/28/1996	13:09:21	4.91
04/28/1996	16:21:21	4.74
04/28/1996	19:33:21	4.74
04/28/1996	22:45:21	5.68
04/29/1996	01:57:21	7.09
04/29/1996	05:09:21	7.39
04/29/1996	08:21:21	6.47
04/29/1996	11:33:21	5.53
04/29/1996	14:45:21	5.53
04/29/1996	17:57:21	5.53
04/29/1996	21:09:21	5.53
04/30/1996	00:21:21	7.23
04/30/1996	03:33:21	8.15
04/30/1996	06:45:21	7.84
04/30/1996	09:57:21	6.78
04/30/1996	13:09:21	5.84
04/30/1996	16:21:21	5.53
04/30/1996	19:33:21	5.53
04/30/1996	22:45:21	6.30
05/01/1996	01:57:21	6.92
05/01/1996	05:09:21	6.92
05/01/1996	08:21:21	6.47
05/01/1996	11:33:21	5.98
05/01/1996	14:45:21	5.68
05/01/1996	17:57:21	5.37
05/01/1996	21:09:21	5.84
05/02/1996	00:21:21	6.47
05/02/1996	03:33:21	6.61
05/02/1996	06:45:21	6.92
05/02/1996	09:57:21	6.16
05/02/1996	13:09:21	5.68
05/02/1996	16:21:21	5.68
05/02/1996	19:33:21	5.53
05/02/1996	22:45:21	6.30
05/03/1996	01:57:21	7.09
05/03/1996	05:09:21	6.78
05/03/1996	08:21:21	5.98
05/03/1996	11:33:21	5.53
05/03/1996	14:45:21	5.22
05/03/1996	17:57:21	5.22
05/03/1996	21:09:21	5.68
05/04/1996	00:21:21	6.78
05/04/1996	03:33:21	7.53
05/04/1996	06:45:21	6.92
05/04/1996	09:57:21	5.98
05/04/1996	13:09:21	5.53
05/04/1996	16:21:21	5.37
05/04/1996	19:33:21	5.37
05/04/1996	22:45:21	6.30
05/05/1996	01:57:21	7.53
05/05/1996	05:09:21	7.84
05/05/1996	08:21:21	6.61
05/05/1996	11:33:21	5.98
05/05/1996	14:45:21	6.16
05/05/1996	17:57:21	5.84
05/05/1996	21:09:21	5.98
05/06/1996	00:21:21	7.09
05/06/1996	03:33:21	7.84
05/06/1996	06:45:21	7.39
05/06/1996	09:57:21	6.47
05/06/1996	13:09:21	6.30
05/06/1996	16:21:21	5.98
05/06/1996	19:33:21	5.84
05/06/1996	22:45:21	6.30
05/07/1996	01:57:21	6.61
05/07/1996	05:09:21	6.47
05/07/1996	08:21:21	6.16
05/07/1996	11:33:21	5.98
05/07/1996	14:45:21	5.98
05/07/1996	17:57:21	5.84
05/07/1996	21:09:21	6.30
05/08/1996	00:21:21	6.78
05/08/1996	03:33:21	6.78
05/08/1996	06:45:21	6.47
05/08/1996	09:57:21	6.16
05/08/1996	13:09:21	6.16
05/08/1996	16:21:21	6.16
05/08/1996	19:33:21	6.16
05/08/1996	22:45:21	6.30
05/09/1996	01:57:21	7.39
05/09/1996	05:09:21	7.39
05/09/1996	08:21:21	6.78
05/09/1996	11:33:21	6.16
05/09/1996	14:45:21	5.84
05/09/1996	17:57:21	5.84
05/09/1996	21:09:21	6.16
05/10/1996	00:21:21	7.09
05/10/1996	03:33:21	7.84
05/10/1996	06:45:21	7.23
05/10/1996	09:57:21	6.30
05/10/1996	13:09:21	6.47
05/10/1996	16:21:21	6.16
05/10/1996	19:33:21	5.98
05/10/1996	22:45:21	7.09
05/11/1996	01:57:21	8.32
05/11/1996	05:09:21	8.47
05/11/1996	08:21:21	7.39
05/11/1996	11:33:21	7.23
05/11/1996	14:45:21	6.92
05/11/1996	17:57:21	6.47
05/11/1996	21:09:21	6.92
05/12/1996	00:21:21	8.02
05/12/1996	03:33:21	8.47
05/12/1996	06:45:21	7.84
05/12/1996	09:57:21	7.39
05/12/1996	13:09:21	6.61
05/12/1996	16:21:21	6.47
05/12/1996	19:33:21	6.47
05/12/1996	22:45:21	7.39
05/13/1996	01:57:21	8.77
05/13/1996	05:09:21	8.77
05/13/1996	08:21:21	7.23
05/13/1996	11:33:21	7.39
05/13/1996	14:45:21	7.23
05/13/1996	17:57:21	6.92
05/13/1996	21:09:21	7.09
05/14/1996	00:21:21	7.84
05/14/1996	03:33:21	8.32
05/14/1996	06:45:21	8.47
05/14/1996	09:57:21	7.70
05/14/1996	13:09:21	7.09
05/14/1996	16:21:21	6.92
05/14/1996	19:33:21	7.09
05/14/1996	22:45:21	7.84
05/15/1996	01:57:21	8.94
05/15/1996	05:09:21	8.32
05/15/1996	08:21:21	7.84
05/15/1996	11:33:21	7.84
05/15/1996	14:45:21	7.39
05/15/1996	17:57:21	7.09
05/15/1996	21:09:21	7.53
05/16/1996	00:21:21	8.47
05/16/1996	03:33:21	9.09
05/16/1996	06:45:21	8.47
05/16/1996	09:57:21	7.39
05/16/1996	13:09:21	7.39
05/16/1996	16:21:21	7.84
05/16/1996	19:33:21	7.70
05/16/1996	22:45:21	8.32
05/17/1996	01:57:21	8.94
05/17/1996	05:09:21	9.87
05/17/1996	08:21:21	8.47
05/17/1996	11:33:21	7.70
05/17/1996	14:45:21	7.84
05/17/1996	17:57:21	7.53
05/17/1996	21:09:21	7.70
05/18/1996	00:21:21	8.32
05/18/1996	03:33:21	8.15
05/18/1996	06:45:21	8.02
05/18/1996	09:57:21	8.02
05/18/1996	13:09:21	7.70
05/18/1996	16:21:21	7.39
05/18/1996	19:33:21	7.53
05/18/1996	22:45:21	7.84
05/19/1996	01:57:21	8.15
05/19/1996	05:09:21	7.53
05/19/1996	08:21:21	7.53
05/19/1996	11:33:21	7.23
05/19/1996	14:45:21	7.53
05/19/1996	17:57:21	7.70
05/19/1996	21:09:21	7.70
05/20/1996	00:21:21	8.77
05/20/1996	03:33:21	9.38
05/20/1996	06:45:21	9.09
05/20/1996	09:57:21	8.02
05/20/1996	13:09:21	7.70
05/20/1996	16:21:21	7.39
